timestamp,F4,C4,S1,S3,C3,F3,y
74024.99690868764,5435.287,5068.2017,-1053.8688,4668.167,3866.18,4462.3613,1
74025.00024212783,-8048.024,-7884.849,-1362.3716,-10214.904,-7532.0264,-7548.747,1
74025.00357556803,-9337.279,-8985.858,-44.24565,-11856.032,-7726.947,-8266.163,1
74025.00690900823,-4812.467,-4721.443,995.0663,-6901.9097,-3997.76,-4249.9434,1
74025.01024244842,6536.1494,6093.292,359.77814,5937.3916,5289.7437,5625.2554,1
74025.01357588863,3940.3027,3763.833,-2717.875,3797.0571,2725.7302,3018.1453,1
74025.01690932883,-9469.584,-9151.626,-2766.8132,-10086.629,-8672.873,-8966.361,1
74025.02024276902,-9028.11,-8655.031,-44.24565,-9403.921,-7516.0176,-8021.5073,1
74025.02357620922,-3667.5996,-3466.268,1905.981,-3267.1946,-2902.6243,-3111.9006,1
74025.02690964943,6890.9434,6324.5415,351.98724,8725.544,5242.4717,5905.2476,1
74025.03024308963,5642.9263,5271.6797,-1158.4521,7983.9614,4096.045,4622.1787,1
74025.03357652982,-7849.7734,-7513.5146,-1514.7344,-6494.845,-7308.9243,-7433.7026,1
74025.03690997002,-8524.436,-8184.4336,-44.24565,-7459.3184,-7107.922,-7607.9575,1
74025.04024341021,-3272.9683,-3117.6868,2182.4917,-1986.7207,-2595.7354,-2811.4917,1
74025.04357685042,6746.5645,6262.755,395.43643,8866.735,5276.28,5795.347,1
74025.04691029062,4930.556,4617.823,-1873.1597,6485.343,3525.3052,3967.3867,1
74025.05024373082,-8353.369,-8130.409,-2186.5618,-8289.415,-7709.573,-7896.337,1
74025.05357717101,-8715.34,-8348.498,-44.24565,-9477.664,-7134.2505,-7679.827,1
74025.05691061122,-3079.4172,-3058.4734,2226.065,-4019.282,-2436.9744,-2501.9236,1
74025.06024405142,6367.1567,5775.9614,325.9177,5984.7554,4944.478,5536.0176,1
74025.06357749162,4553.356,4294.3296,-1886.4724,3573.2422,3279.3013,3721.4292,1
74025.06691093181,-8652.847,-8421.971,-1787.2188,-11164.389,-7964.4937,-8134.9346,1
74025.07024437201,-9157.481,-8787.602,-44.24565,-12234.041,-7668.3057,-8168.5405,1
74025.07357781222,-2387.5254,-2351.3662,3752.0718,-5060.8784,-1701.9697,-1873.4421,1
74025.07691125241,6734.2573,6312.8438,441.5825,5697.5767,5364.8403,5804.0312,1
74025.08024469261,5412.7964,5051.0806,-737.4475,5096.696,3918.7393,4471.8496,1
74025.08358,-7966.957,-7682.7993,-1180.3772,-8535.28,-7416.986,-7469.439,1
74025.08691,-8963.876,-8603.442,-44.24565,-9048.395,-7683.265,-8033.186,1
74025.09024501321,-2976.328,-2821.0037,2572.7185,-1990.3755,-2472.7434,-2592.2788,1
74025.09357845341,6731.256,6367.732,397.534,9616.458,5277.4766,5729.4663,1
74025.09691,5159.124,4882.1133,-1575.9054,8228.995,3639.4094,4097.824,1
74025.10025,-8740.668,-8425.738,-2186.288,-6625.6665,-8220.531,-8285.746,1
74025.10357877401,-9080.64,-8607.342,-44.24565,-7679.0493,-7699.4214,-8069.7197,1
74025.10691,-5026.178,-4764.6055,664.76324,-3788.5962,-4260.498,-4462.2344,1
74025.11025,7045.8276,6766.6445,469.15027,8878.127,5731.3486,6159.187,1
74025.11358,4761.8447,4619.433,-2021.2883,5959.2354,3455.7488,3997.686,1
74025.11691,-9238.299,-9029.566,-2643.8135,-9924.977,-8764.028,-8728.343,1
74025.12025,-9460.947,-9257.6,-44.24565,-11053.25,-8197.573,-8420.684,1
74025.12358,-4263.39,-4151.739,1268.3125,-6214.157,-3471.1125,-3751.9846,1
74025.12691,6341.343,5924.129,248.6081,5427.1846,5058.7686,5559.6743,1
74025.13025,5712.518,5406.405,-776.4464,4567.536,4371.7563,4862.932,1
74025.13358,-8033.077,-7943.136,-1082.2006,-10118.673,-7480.937,-7476.406,1
74025.13691,-9420.726,-9009.854,-44.24565,-11533.78,-7882.526,-8365.883,1
74025.14025,-1917.7499,-1743.7787,4111.5947,-3235.303,-1117.0026,-1366.0968,1
74025.14358005639,6411.581,6016.209,294.15485,6711.3955,5104.8438,5527.0337,1
74025.14691349659,5559.9976,5317.36,-507.53497,6743.348,4094.9768,4704.1074,1
74025.15025,-8083.6484,-7803.4976,-1009.8736,-7488.8374,-7560.987,-7502.8887,1
74025.15358,-9338.18,-8838.591,-44.24565,-8862.537,-7865.173,-8292.815,1
74025.15691381719,-4273.491,-4064.7073,1453.18,-3453.572,-3611.8564,-3881.711,1
74025.16024725739,6723.752,6428.319,304.64258,8888.618,5356.762,5759.113,1
74025.16358,4710.5557,4502.757,-1719.5215,6836.8438,3302.503,3763.4487,1
74025.16691,-8527.41,-8127.423,-2148.304,-7613.4976,-7869.2744,-8048.615,1
74025.17024757799,-8905.043,-8338,-44.24565,-8432.369,-7300.6006,-7800.8076,1
74025.17358101819,-4284.255,-4025.6104,1193.7949,-3933.5674,-3477.284,-3717.9956,1
74025.17691445838,6628.3,6183.872,321.12332,7599.911,5113.5205,5749.8296,1
74025.18024789859,5273.2505,5017.5483,-1345.1857,5893.4307,3848.1357,4372.2007,1
74025.18358133879,-8353.595,-8076.8433,-1711.6115,-9191.468,-7693.504,-7929.1846,1
74025.18691477898,-8617.842,-8347.855,476.18335,-10034.904,-7212.202,-7660.9883,1
74025.19024821918,-1154.196,-1080.3221,4215.656,-2600.0437,-475.92377,-797.2911,1
74025.19358165938,6390.57,5835.348,272.28043,5883.4336,4811.637,5298.5483,1
74025.19691509959,5225.868,5018.7207,-1454.0734,4619.634,3817.0627,4215.1113,1
74025.20024853978,-8611.38,-8255.367,-1582.9006,-10224.405,-8055.899,-8182.811,1
74025.20358197998,-9041.918,-8516.161,-44.24565,-10839.515,-7639.8823,-8113.4404,1
74025.20691542017,-2205.8293,-2118.2456,3462.4233,-3442.1558,-1680.9619,-1787.4537,1
74025.21024886039,6361.1533,5943.925,159.01283,6594.486,4727.2656,5356.044,1
74025.21358230058,4606.784,4484.2695,-1662.1508,5220.6143,3341.8816,3677.3625,1
74025.21691574078,-9111.001,-8639.12,-2094.5977,-8942.038,-8300.213,-8549.185,1
74025.22024918097,-9477.456,-8933.37,-44.24565,-9198.579,-7875.9434,-8366.182,1
74025.22358262117,-4343.121,-4084.927,1222.5338,-3313.583,-3494.7524,-3780.5688,1
74025.22691606138,6395.6724,6130.184,137.1384,8827.766,5034.8335,5468.6396,1
74025.23024950158,4551.0806,4439.2446,-2183.8486,7070.1226,3290.0872,3548.2002,1
74025.23358294177,-8989.915,-8657.294,-2284.5237,-7568.888,-8286.995,-8500.272,1
74025.23691638197,-8544.847,-8183.834,-44.24565,-7703.031,-7193.49,-7660.3623,1
74025.24024982218,-3394.0781,-3313.4272,1835.8645,-2634.7334,-2773.4663,-2962.6833,1
74025.24358326237,6787.0864,6310.7446,263.89023,8460.549,5354.668,5839.6665,1
74025.24691670257,5475.0215,5179.973,-1235.2302,6606.214,4045.4856,4571.108,1
74025.25025014277,-8186.143,-7936.876,-1538.5214,-8653.613,-7606.969,-7698.81,1
74025.25358358296,-8828.201,-8399.487,-44.24565,-10216.295,-7358.045,-7827.759,1
74025.25691702317,-2686.2683,-2519.7925,2725.959,-4312.411,-2034.0566,-2179.5754,1
74025.26025046337,6545.1543,6145.7803,265.98776,5630.728,5020.173,5706.708,1
74025.26358390356,4915.563,4620.242,-1591.165,3562.0166,3469.6882,4048.8667,1
74025.26691734376,-8771.119,-8571.8125,-1581.7418,-11293.885,-8318.8545,-8240.866,1
74025.27025078397,-9279.048,-8912.675,-44.24565,-12068.868,-7998.013,-8206.571,1
74025.27358422417,-2907.9963,-2785.3848,2818.5435,-5208.0146,-2313.0928,-2366.7427,1
74025.27691766436,6724.6523,6391.427,228.2319,6022.2266,5373.816,5863.923,1
74025.28025110456,4969.075,4727.8384,-1226.6294,4800.5967,3558.6858,4106.292,1
74025.28358454476,-8507.22,-8202.141,-1737.8848,-9150.612,-7810.957,-7936.5615,1
74025.28691798497,-9229.5205,-8787.002,-44.24565,-9587.979,-7721.8604,-8208.368,1
74025.29025142516,-4478.556,-4197.542,859.8752,-4039.9526,-3716.9963,-3969.2812,1
74025.29358486536,7181.2017,6792.7393,303.14432,9160.509,5818.114,6219.378,1
74025.29691830555,5395.5864,5037.6113,-1519.8644,7577.356,3847.1506,4372.0483,1
74025.30025174576,-8350.379,-8275.592,-1788.6459,-7074.168,-8021.0557,-8016.141,1
74025.30358518596,-8501.322,-8249.22,-44.24565,-7634.983,-7290.727,-7764.274,1
74025.30691862616,-3601.0332,-3481.5195,1462.3153,-2284.0398,-3058.757,-3355.9976,1
74025.31025206635,6996.601,6427.419,245.0123,9317.288,5312.1826,5805.828,1
74025.31358550655,5385.832,4933.2095,-1360.6205,7481.495,3801.155,4275.259,1
74025.31691894676,-8166.297,-8046.2554,-1619.9253,-7722.6055,-7771.3022,-7869.301,1
74025.32025238695,-8609.082,-8294.81,-44.24565,-9056.188,-7361.9346,-7689.709,1
74025.32358582715,-3693.4285,-3625.5005,1419.3695,-4614.805,-3147.5486,-3277.6926,1
74025.32691926735,6941.671,6462.511,249.80669,6713.494,5329.5356,5925.611,1
74025.33025270754,5109.519,4801.084,-1642.2096,4316.4673,3550.2278,4185.257,1
74025.33358614775,-8726.826,-8471.367,-1685.1039,-10821.926,-8171.4404,-8202.389,1
74025.33691958795,-8931.758,-8700.921,-44.24565,-11656.086,-7564.187,-7958.621,1
74025.34025302815,-3779.5095,-3736.9092,1585.0679,-6119.7065,-3069.5647,-3350.683,1
74025.34358646834,6904.7505,6399.225,215.64662,5925.7007,5445.6216,5881.89,1
74025.34691990855,5211.579,4832.4478,-1453.0533,4582.653,3756.7808,4239.6763,1
74025.35025334875,-8049.0127,-7910.7046,-1356.4778,-9243.311,-7535.663,-7593.395,1
74025.35358678894,-8137.2236,-7840.709,-44.24565,-9030.408,-6727.95,-7229.7437,1
74025.35692022914,-2304.6355,-2339.208,2901.526,-2158.1025,-1846.092,-1885.9677,1
74025.36025366934,6937.7686,6334.7393,239.0193,8873.63,5228.1104,5913.333,1
74025.36358710955,5155.2295,4784.396,-1698.1063,7470.1636,3597.0862,4119.2344,1
74025.36692054974,-8748.363,-8611.559,-1950.5879,-7081.4556,-8278.937,-8296.026,1
74025.37025398994,-8534.641,-8268.716,-44.24565,-7121.1787,-7270.9805,-7712.1685,1
74025.37358743013,-3917.1453,-3832.493,1059.223,-2091.346,-3434.6252,-3538.4395,1
74025.37692087035,6705.7417,6165.576,89.4941,9571.792,5048.297,5651.608,1
74025.38025431054,4615.64,4257.2153,-2074.4373,6934.363,3081.604,3573.9983,1
74025.38358775074,-8640.172,-8462.705,-2078.8096,-7974.115,-8145.263,-8274.177,1
74025.38692119093,-9012.202,-8784.303,-44.24565,-9378.74,-7832.2617,-8047.2607,1
74025.39025463113,-1958.9048,-2039.8035,3255.7864,-2721.3735,-1560.6271,-1495.9866,1
74025.39358807134,6594.081,6219.5645,149.42404,6364.863,5194.601,5730.3647,1
74025.39692151154,4998.137,4831.4634,-1181.3555,4307.554,3807.4434,4222.1265,1
74025.40025495173,-8789.961,-8450.169,-1505.0353,-10868.569,-7974.5854,-8043.443,1
74025.40358839193,-9166.187,-8704.82,-44.24565,-11656.985,-7524.694,-7942.4507,1
74025.40692183214,-3936.3452,-3611.097,1674.5626,-5944.2935,-3103.1929,-3243.0352,1
74025.41025527233,6697.3374,6392.9263,99.68219,6200.8887,5354.3687,5886.681,1
74025.41358871253,4980.5806,4895.9487,-1765.637,4928.348,3843.669,4217.288,1
74025.41692215273,-8082.334,-7850.1733,-1206.1017,-8602.281,-7572.6143,-7515.975,1
74025.42025559292,-8820.397,-8483.769,-44.24565,-9345.766,-7504.6484,-7769.9634,1
74025.42358903313,-1539.1267,-1493.1853,3898.132,-1126.8557,-869.61975,-1015.2184,1
74025.42692247333,6537.95,6110.9883,147.32649,8496.5205,5148.2266,5647.715,1
74025.43025591352,4860.12,4687.022,-1331.6411,7058.495,3539.0425,4044.492,1
74025.43358935372,-8938.358,-8627.31,-1747.1827,-7850.9346,-8179.391,-8341.14,1
74025.43692279393,-8869.023,-8421.682,-44.24565,-8102.623,-7285.0425,-7791.225,1
74025.44025623413,-4066.8525,-3859.7747,1180.2166,-3162.7534,-3181.9988,-3492.4402,1
74025.44358967432,6656.815,6316.4434,133.84225,8766.912,5411.8135,5841.164,1
74025.44692311452,4660.044,4396.9897,-1623.3558,6451.374,3338.471,3899.5906,1
74025.45025655472,-8614.465,-8408.224,-1488.5315,-8197.632,-7921.1963,-7974.4985,1
74025.45358999493,-9068.933,-8636.435,-44.24565,-9631.445,-7469.643,-7950.2363,1
74025.45692343512,-2688.6816,-2644.8496,2656.5625,-3378.9785,-1956.0874,-2151.6277,1
74025.46025687532,6590.7793,6081.2944,94.2885,6701.5034,5198.7896,5675.2646,1
74025.46359031551,5161.4897,4841.4424,-1194.1378,4959.6455,3847.3733,4227.6343,1
74025.46692375571,-8560.271,-8332.049,-1352.9397,-9961.39,-7860.653,-8029.6406,1
74025.47025719592,-9185.697,-8728.215,-44.24565,-10968.115,-7536.961,-8123.3228,1
74025.47359063612,-2222.9126,-2026.7631,3312.499,-3743.0547,-1334.6484,-1692.5979,1
74025.47692407631,6466.8115,6068.3975,133.5426,6279.728,5013.2915,5613.876,1
74025.48025751651,5012.3105,4682.728,-824.41003,4947.785,3546.2478,4204.1465,1
74025.48359095672,-8339.842,-8034.8086,-1187.8849,-9249.592,-7633.228,-7716.895,1
74025.48692439692,-9433.633,-8905.776,-44.24565,-10238.777,-7830.1675,-8255.981,1
74025.49025783711,-3488.0024,-3282.0032,2028.7955,-3630.872,-2757.242,-2936.8489,1
74025.49359,6164.846,5846.446,62.82528,7801.9556,4741.926,5266.5063,1
74025.49692,4002.1423,3837.4897,-2136.7744,5918.516,2623.8215,3064.7815,1
74025.50025815771,-9273.604,-8900.231,-2304.6104,-8140.4243,-8614.835,-8793.967,1
74025.50359159791,-8884.032,-8440.278,-44.24565,-7952.4385,-7416.9854,-7903.5215,1
74025.50693,-3803.1458,-3655.7463,1351.6505,-2292.299,-3291.047,-3336.5115,1
74025.51026,6719.8496,6275.952,44.247,9352.961,5084.499,5832.18,1
74025.51359191851,4800.4624,4603.1875,-1531.0437,7205.065,3518.1064,3999.2466,1
74025.51692535871,-8868.239,-8539.882,-1725.2018,-8069.6426,-8165.8867,-8216.486,1
74025.52026,-8920.052,-8590.545,-44.24565,-9110.746,-7436.433,-7783.1396,1
74025.52359,-2512.0447,-2427.001,2909.8083,-3307.5688,-1884.0289,-1947.3934,1
74025.52693,6665.2197,6178.7734,49.640694,6306.7075,5138.9517,5813.913,1
74025.53026,5502.7407,5225.5303,-1003.8038,4639.597,4154.2134,4774.121,1
74025.53359,-8140.6514,-7816.586,-1419.8031,-10346.418,-7472.281,-7562.5796,1
74025.53693,-8720.365,-8495.419,307.92435,-11548.228,-7552.4956,-7663.947,1
74025.54026,-2498.728,-2459.7715,2786.7146,-5146.049,-2030.6431,-1957.4177,1
74025.54359,6059.1885,5592.4014,44.247,4693.35,4487.315,5211.4062,1
74025.54693,4526.4927,4338.23,-1536.7219,3569.7256,3169.1763,3755.8914,1
74025.55026,-9040.9795,-8663.175,-1984.5631,-10515.688,-8407.845,-8397.717,1
74025.55359,-9323.172,-8808.897,-44.24565,-10414.442,-7859.4883,-8175.1284,1
74025.55692664109,-3771.5562,-3540.9656,1768.6073,-3888.0518,-3071.0276,-3157.2273,1
74025.56026,6287.9136,5924.729,44.247,7902.0786,4811.9365,5452.7686,1
74025.56359,3850.343,3745.0513,-2221.211,5936.9404,2573.935,3131.8044,1
74025.56692696169,-9425.804,-9135.402,-2319.0217,-7793.0176,-8799.474,-8787.111,1
74025.57026040189,-8998.395,-8686.824,-44.24565,-7402.962,-7657.5347,-7931.6704,1
74025.57359,-2502.765,-2510.7666,2626.8545,-483.35434,-1943.1691,-2070.9507,1
74025.57693,6465.0103,6001.512,44.247,9764.844,4918.448,5487.206,1
74025.58026072249,4977.562,4685.3213,-1381.5571,8006.7793,3589.774,4045.534,1
74025.58359416269,-8988.831,-8689.371,-1890.3031,-7283.3965,-8358.354,-8392.175,1
74025.58692760288,-8981.585,-8600.443,-44.24565,-8304.667,-7568.0767,-7916.6973,1
74025.59026,-2982.735,-2780.8618,2061.8335,-2758.3943,-2185.6936,-2455.364,1
74025.59359448329,6966.284,6661.6675,58.929836,7458.4204,5741.521,6141.8184,1
74025.59692792349,5609.3496,5428.8984,-810.79095,5182.381,4270.5635,4816.6035,1
74025.60026136368,-7909.524,-7673.6714,-714.8565,-10253.707,-7302.7734,-7318.025,1
74025.60359480388,-9114.858,-8720.417,-44.24565,-12267.914,-7553.4165,-8063.7305,1
74025.60692824409,-3565.8584,-3402.9697,1991.4993,-6769.1494,-2821.0703,-3042.6323,1
74025.61026168428,6447.0005,5954.4224,76.30952,4378.2925,4944.777,5469.239,1
74025.61359512448,4205.7456,3962.545,-1874.3617,2283.0361,2912.2434,3349.046,1
74025.61692856468,-9069.08,-8762.472,-2003.926,-11375.842,-8340.382,-8512.107,1
74025.62026200489,-9151.479,-8720.117,-44.24565,-10950.13,-7605.7744,-8085.591,1
74025.62359544508,-3374.8972,-3145.471,1841.352,-3897.1353,-2659.034,-2887.7532,1
74025.62692888528,6506.733,6040.5034,44.247,7992.9087,4959.7363,5589.9194,1
74025.63026232547,4545.2524,4386.1626,-1733.0065,6887.3643,3229.4836,3792.2373,1
74025.63359576567,-9263.027,-8920.507,-1943.2778,-7336.9707,-8401.753,-8591.884,1
74025.63692920588,-9173.99,-8660.43,-44.24565,-7036.944,-7612.6562,-8064.629,1
74025.64026264608,-2018.0481,-1865.99,3324.4592,509.50632,-1322.3925,-1444.2904,1
74025.64359608627,6535.849,6203.3677,44.247,10053.821,5136.558,5613.876,1
74025.64692952647,4293.498,4081.2869,-1940.4861,7180.5337,3024.8628,3453.2402,1
74025.65026296668,-8762.889,-8421.116,-1740.1951,-7524.0728,-7968.1367,-8124.566,1
74025.65359640688,-8447.894,-8082.1562,-44.24565,-8246.812,-6899.087,-7425.5884,1
74025.65692984707,-1673.341,-1648.3862,3327.947,-1796.4426,-1086.6727,-1200.0139,1
74025.66026328727,6295.718,5724.9727,44.247,6459.889,4677.0015,5283.276,1
74025.66359672746,3529.2002,3420.9158,-2598.3733,3045.8887,2293.2114,2665.4458,1
74025.66693016767,-10164.991,-9883.404,-2975.0935,-12337.757,-9411.023,-9582.929,1
74025.67026360787,-9546.794,-9208.71,-44.24565,-12273.311,-8011.776,-8378.16,1
74025.67359704807,-4416.279,-4282.6445,1204.0173,-6803.6587,-3588.3242,-3836.6257,1
74025.67693048826,6402.576,6003.6113,44.247,5281.1973,5115.6147,5559.974,1
74025.68026392847,4735.9727,4452.244,-1181.2076,3765.5664,3432.1416,3993.552,1
74025.68359736867,-8579.312,-8339.96,-1102.5979,-10347.51,-7889.5103,-7928.5283,1
74025.68693080886,-8872.025,-8644.833,-44.24565,-10481.591,-7577.651,-7872.9766,1
74025.69026424906,-1789.0854,-1893.7466,3806.0095,-2518.0962,-1462.3014,-1312.8997,1
74025.69359768926,6713.246,6145.7803,44.247,7744.6997,5168.8706,5704.911,1
74025.69693112947,4979.6978,4644.491,-1230.0641,6490.4556,3565.8616,4033.3643,1
74025.70026456966,-8540.365,-8266.654,-1368.6938,-7562.9077,-7886.1343,-7968.7495,1
74025.70359800986,-8731.248,-8371.593,-44.24565,-7811.547,-7302.994,-7772.958,1
74025.70693145005,-3450.8455,-3302.4277,1593.0461,-1935.5983,-2838.3147,-2966.4778,1
74025.71026489025,6828.809,6430.118,44.247,9458.18,5393.862,5856.436,1
74025.71359833046,4514.6787,4341.7134,-2111.4219,6949.0684,3280.182,3644.0098,1
74025.71693177066,-9104.056,-8844.119,-1984.1725,-8010.2485,-8505.677,-8489.548,1
74025.72026521085,-9128.065,-8791.201,-44.24565,-8704.26,-7777.809,-8113.7397,1
74025.72359865105,-3357.437,-3261.3152,2069.8381,-2983.0798,-2644.46,-2896.7327,1
74025.72693209126,6544.854,6174.2744,44.247,7557.0444,5174.8545,5551.8887,1
74025.73026553146,4501.787,4227.3545,-1536.4563,4975.0654,3200.6401,3616.8186,1
74025.73359897165,-8689.092,-8399.028,-1619.2507,-9647.574,-7894.476,-8062.793,1
74025.73693241185,-9181.795,-8810.097,-44.24565,-10856.302,-7597.098,-8100.264,1
74025.74026585204,-1605.8861,-1600.3359,3352.7563,-3064.602,-947.0256,-1147.8501,1
74025.74359929225,6423.2876,5943.025,44.247,6165.816,4992.348,5469.538,1
74025.74693273245,4745.68,4491.883,-1383.7913,4414.5747,3397.0066,3927.0063,1
74025.75026617265,-8759.82,-8386.455,-1714.7313,-10148.011,-7997.8594,-8128.6797,1
74025.75359961284,-9186.598,-8694.922,-44.24565,-10829.922,-7535.465,-8049.057,1
74025.75693305305,-2921.6858,-2703.5176,2350.9102,-4122.961,-2040.976,-2297.2607,1
74025.76026649325,6397.1733,5990.7144,44.247,6470.3813,5091.9785,5504.5747,1
74025.76359993345,4174.271,3947.4373,-1902.2308,4375.203,3025.6265,3329.4502,1
74025.76693337364,-9498.788,-9078.8545,-2093.3425,-10067.273,-8674.858,-8902.14,1
74025.77026681384,-8755.862,-8272.914,-44.24565,-9343.667,-7213.8354,-7754.6914,1
74025.77360025405,-4685.5586,-4502.6826,261.99658,-4534.236,-3891.9377,-4224.6787,1
74025.77693369424,6929.6646,6514.4,44.247,8691.67,5453.401,5887.8794,1
74025.78026713444,4634.7827,4423.5405,-1564.8866,6499.724,3231.8047,3701.3071,1
74025.78360057464,-8635.34,-8229.835,-1596.7393,-7522.7764,-7848.35,-8046.28,1
74025.78693401485,-9191.1,-8725.516,-44.24565,-8260.602,-7647.3623,-8173.332,1
74025.79026745504,-2696.4258,-2404.0083,2273.5225,-1479.695,-1767.5184,-2184.7114,1
74025.79360089524,6262.6997,5995.2134,44.247,8483.331,4986.0654,5414.438,1
74025.79693433543,4622.5024,4526.617,-1282.2031,6480.563,3454.2637,3779.1255,1
74025.80026777563,-8954.342,-8551.056,-1617.4841,-8715.594,-8101.959,-8352.146,1
74025.80360121584,-9335.179,-8869.185,-44.24565,-9750.453,-7711.9873,-8206.871,1
74025.80693465604,-2952.8125,-2813.261,2386.5293,-3494.3542,-2358.8713,-2435.0986,1
74025.81026809623,6414.883,5983.516,44.247,6764.7544,4934.305,5527.0337,1
74025.81360153643,4037.7815,3864.464,-1817.2922,4034.1914,2889.081,3223.001,1
74025.81693497664,-9282.871,-8860.21,-1980.7427,-10590.239,-8485.452,-8644.514,1
74025.82026841684,-9022.407,-8490.067,-44.24565,-10883.581,-7446.9043,-7958.322,1
74025.82360185703,-3553.0173,-3371.5608,1463.1102,-5037.4805,-2830.7874,-3027.482,1
74025.82693529723,6381.5645,6066.298,44.247,6176.008,5018.976,5516.5527,1
74025.83026873742,3562.1543,3461.212,-2903.847,3629.633,2400.8235,2747.303,1
74025.83360217763,-9485.181,-9102.452,-2364.8057,-10146.534,-8686.217,-8904.173,1
74025.83693561783,-8757.663,-8474.471,-44.24565,-9587.379,-7447.2036,-7817.278,1
74025.84026905803,-2931.3845,-2902.1414,2247.124,-3087.2234,-2437.7598,-2523.0894,1
74025.84360249822,6761.5723,6287.949,44.247,8077.743,5200.2856,5713.296,1
74025.84693593842,4855.1055,4605.521,-1475.1727,6287.9487,3509.1084,3926.2488,1
74025.85026937863,-8684.671,-8418.275,-1651.7,-8161.565,-8005.2065,-8183.19,1
74025.85360281882,-8580.566,-8268.415,-44.24565,-8371.516,-7207.5522,-7644.192,1
74025.85693625902,-2423.299,-2377.043,2473.6519,-1965.0543,-1842.3649,-2046.1045,1
74025.86026969922,6409.1797,5904.6333,44.247,8086.4365,4918.7476,5439.293,1
74025.86360313943,4521.2686,4234.433,-1560.361,5907.462,3268.1426,3684.4868,1
74025.86693657962,-8983.92,-8781.096,-1781.2402,-8929.41,-8348.895,-8310.178,1
74025.87027001982,-9137.37,-8796.9,-44.24565,-9882.951,-7717.672,-8083.4946,1
74025.87360346002,-2863.7534,-2772.5015,1980.8441,-3759.6396,-2183.688,-2391.8875,1
74025.87693690021,6561.063,6126.885,44.247,6418.821,5122.496,5583.631,1
74025.88027034042,4535.0806,4384.8403,-1775.2737,4066.6016,3259.3726,3631.88,1
74025.88360378062,-9290.728,-9076.013,-2067.312,-11008.037,-8603.199,-8828.433,1
74025.88693722081,-8797.284,-8437.278,-44.24565,-11013.381,-7406.215,-7926.879,1
74025.89027066101,-3946.0938,-3815.1313,885.4406,-5937.264,-3199.5527,-3585.3103,1
74025.89360410122,7081.5474,6636.473,44.247,6357.368,5578.4624,6002.8706,1
74025.89693754142,5177.4106,4859.0405,-1177.9645,4756.6084,3728.6628,4242.853,1
74025.90027098161,-8501.406,-8350.798,-1261.105,-9453.485,-7997.02,-7992.177,1
74025.90360442181,-9055.125,-8867.085,-44.24565,-9702.19,-7696.429,-8183.214,1
74025.90694,-3183.432,-3204.9905,1601.3837,-2956.9597,-2581.68,-2901.556,1
74025.91027130221,6671.223,6108.2886,44.247,8570.863,5107.5366,5589.9194,1
74025.91360474241,4707.9136,4353.703,-1979.5056,6914.3325,3330.0442,3740.2588,1
74025.91694,-8777.719,-8743.701,-1751.1796,-7295.828,-8253.529,-8350.881,1
74025.92027,-8502.523,-8356.896,-44.24565,-7268.665,-7260.808,-7684.0195,1
74025.92360506301,-1759.7345,-1872.9169,3401.7913,-318.62875,-1307.8124,-1432.4584,1
74025.92693850321,7045.8276,6429.5186,44.247,9249.841,5213.749,5984.9033,1
74025.93027,4874.0825,4443.1245,-1277.4104,6489.934,3299.572,3949.086,1
74025.93361,-8533.008,-8358.321,-1255.6625,-8562.554,-7911.2837,-8019.628,1
74025.93694,-8649.904,-8321.804,-44.24565,-9519.632,-7184.5146,-7678.9287,1
74025.94027226401,-2772.7893,-2753.2354,2394.7273,-3863.7651,-2186.2046,-2424.3674,1
74025.94361,6606.0874,6109.788,44.247,6441.3037,5062.957,5623.459,1
74025.94694,4285.6045,4004.607,-1831.1439,3704.7366,2967.1733,3402.2122,1
74025.95027,-8892.651,-8547.671,-1742.5117,-10527.879,-8055.802,-8277.368,1
74025.95361,-8498.921,-8101.652,-44.24565,-10389.861,-6972.6875,-7524.1094,1
74025.95694,-2236.0342,-2157.5388,2416.6577,-3691.48,-1610.5737,-1796.7264,1
74025.96027,6798.1924,6289.749,44.247,6615.17,5150.0215,5744.4395,1
74025.96361,4429.816,4118.6167,-1759.2423,4380.896,3119.2532,3544.6099,1
74025.96693978559,-9006.351,-8800.435,-1990.8187,-9899.77,-8349.769,-8505.737,1
74025.97027,-8727.347,-8445.077,-44.24565,-9441.691,-7301.7974,-7789.129,1
74025.97361,-3542.6887,-3555.8943,1114.6749,-3575.5942,-3010.2407,-3238.1926,1
74025.97694,6964.4834,6499.103,44.247,8383.208,5480.9263,5893.868,1
74025.98027354639,4513.657,4184.5586,-1816.0924,5862.8105,3177.1006,3597.5798,1
74025.98360698659,-8788.367,-8583.117,-1752.0084,-8383.6,-8158.395,-8284.664,1
74025.98694,-8753.461,-8475.37,-44.24565,-8569.963,-7553.4165,-7802.3047,1
74025.99027386699,-2326.7632,-2301.1436,2221.8276,-1694.5507,-1916.4156,-1998.4973,1
74025.99360730719,6447.6006,5879.739,44.247,8060.3564,4788.3003,5336.879,1
74025.99694074738,4204.1455,3888.6863,-1952.0876,5510.677,2787.7104,3231.6099,1
74026.00027,-9135.168,-8868.197,-1894.2234,-9197.338,-8501.51,-8553.783,1
74026.00360762779,-8861.22,-8450.476,-44.24565,-9487.855,-7492.0825,-7866.3887,1
