timestamp,trial_number,target,target_label,predicted,predicted_label,correct
2026-07-16T10:58:52.767,26,1,left_hand,1,left_hand,1
2026-07-16T10:58:53.767,26,1,left_hand,1,left_hand,1
2026-07-16T10:58:54.768,26,1,left_hand,1,left_hand,1
2026-07-16T10:58:55.768,27,1,left_hand,1,left_hand,1
2026-07-16T10:58:56.769,27,1,left_hand,1,left_hand,1
2026-07-16T10:58:57.770,27,1,left_hand,1,left_hand,1
2026-07-16T10:58:58.771,27,1,left_hand,1,left_hand,1
2026-07-16T10:58:59.771,28,0,feet,1,left_hand,0
2026-07-16T10:59:00.772,28,0,feet,1,left_hand,0
2026-07-16T10:59:01.773,28,0,feet,1,left_hand,0
2026-07-16T10:59:02.773,28,0,feet,1,left_hand,0
2026-07-16T10:59:03.774,29,2,rest,1,left_hand,0
2026-07-16T10:59:04.774,29,2,rest,1,left_hand,0
2026-07-16T10:59:05.774,29,2,rest,1,left_hand,0
2026-07-16T10:59:06.775,29,2,rest,1,left_hand,0
2026-07-16T10:59:07.775,30,2,rest,1,left_hand,0
2026-07-16T10:59:08.776,30,2,rest,1,left_hand,0
2026-07-16T10:59:09.776,30,2,rest,1,left_hand,0
2026-07-16T10:59:10.777,30,2,rest,1,left_hand,0
2026-07-16T10:59:11.777,31,2,rest,1,left_hand,0
2026-07-16T10:59:12.778,31,2,rest,1,left_hand,0
