timestamp,trial_number,target,target_label,predicted,predicted_label,correct
2026-07-21T11:13:53.440,25,1,left_hand,1,left_hand,1
2026-07-21T11:13:54.441,25,1,left_hand,1,left_hand,1
2026-07-21T11:13:55.445,26,3,right_hand,1,left_hand,0
2026-07-21T11:13:56.445,26,3,right_hand,1,left_hand,0
2026-07-21T11:13:57.445,26,3,right_hand,3,right_hand,1
2026-07-21T11:13:58.444,26,3,right_hand,1,left_hand,0
2026-07-21T11:13:59.446,27,2,rest,1,left_hand,0
2026-07-21T11:14:00.446,27,2,rest,1,left_hand,0
2026-07-21T11:14:01.448,27,2,rest,1,left_hand,0
2026-07-21T11:14:02.445,27,2,rest,1,left_hand,0
2026-07-21T11:14:03.449,28,3,right_hand,1,left_hand,0
2026-07-21T11:14:04.449,28,3,right_hand,3,right_hand,1
2026-07-21T11:14:05.450,28,3,right_hand,1,left_hand,0
2026-07-21T11:14:06.449,28,3,right_hand,1,left_hand,0
2026-07-21T11:14:07.451,29,1,left_hand,1,left_hand,1
2026-07-21T11:14:08.451,29,1,left_hand,1,left_hand,1
2026-07-21T11:14:09.451,29,1,left_hand,1,left_hand,1
2026-07-21T11:14:10.450,29,1,left_hand,1,left_hand,1
2026-07-21T11:14:11.456,30,1,left_hand,1,left_hand,1
2026-07-21T11:14:12.456,30,1,left_hand,1,left_hand,1
2026-07-21T11:14:13.456,30,1,left_hand,1,left_hand,1
2026-07-21T11:14:14.456,30,1,left_hand,1,left_hand,1
2026-07-21T11:14:15.461,31,1,left_hand,1,left_hand,1
2026-07-21T11:14:16.460,31,1,left_hand,1,left_hand,1
2026-07-21T11:14:17.461,31,1,left_hand,1,left_hand,1
2026-07-21T11:14:18.459,31,1,left_hand,1,left_hand,1
2026-07-21T11:14:19.462,32,0,unknown,1,left_hand,0
2026-07-21T11:14:20.462,32,0,unknown,1,left_hand,0
2026-07-21T11:14:21.461,32,0,unknown,1,left_hand,0
2026-07-21T11:14:22.461,32,0,unknown,1,left_hand,0
2026-07-21T11:14:23.464,33,2,rest,1,left_hand,0
2026-07-21T11:14:24.464,33,2,rest,1,left_hand,0
2026-07-21T11:14:25.464,33,2,rest,1,left_hand,0
2026-07-21T11:14:26.464,33,2,rest,1,left_hand,0
